date,close,volume,open,high,low
39989,19.98,147042254,19.3929,20.0286,19.3157
39988,19.46,120973196,19.3457,19.6429,19.2657
39987,19.1443,176249623,19.4857,19.5643,18.9829
39986,19.6243,158185627,20.0957,20.2229,19.4757
39983,19.9257,179965364,19.7243,19.9286,19.5571
39982,19.4114,106257722,19.4443,19.7143,19.37
39981,19.3686,142609713,19.5243,19.6357,19.2186
39980,19.4786,127728478,19.5229,19.7814,19.4429
39979,19.4414,134866380,19.43,19.5614,19.27
39976,19.5671,140437822,19.83,19.8714,19.4343
39975,19.9929,131030729,19.9357,20.2229,19.7929
39974,20.0357,171935452,20.3257,20.3357,19.7571
39973,20.3886,168830811,20.5443,20.6514,20.0786
39972,20.55,232466290,20.5457,20.6043,19.9186
39969,20.6671,157944127,20.7586,20.9143,20.4586
39968,20.5343,136628071,20.0186,20.5971,20.0057
39967,20.1357,140628992,20,20.1586,19.8671
39966,19.9271,113339554,19.8557,20.1914,19.7643
39965,19.9071,112631574,19.4957,19.9986,19.4286
39962,19.4014,113932874,19.3414,19.4143,19.1214
39961,19.2957,121524446,19.0643,19.3414,18.8614
39960,19.0071,161564318,18.8257,19.2829,18.7014
39959,18.6829,158127877,17.8229,18.69,17.7929
39955,17.5,74476662,17.7214,17.74,17.3929
39954,17.74,101845901,17.8786,18.1114,17.5557
39953,17.9814,96968859,18.2329,18.4586,17.9
39952,18.2071,92880788,18.1171,18.4729,17.9629
39951,18.0929,114343634,17.6757,18.1,17.3671
39948,17.4886,91651797,17.4743,17.8029,17.3729
39947,17.5643,111421483,17.1114,17.6471,17.1
39946,17.07,148275794,17.6014,17.7171,17.0543
39945,17.7743,151725046,18.5086,18.53,17.6071
39944,18.51,101125320,18.1957,18.7086,18.16
39941,18.4557,116971365,18.4343,18.7477,18.0371
39940,18.4371,132601950,18.9043,18.9129,18.2714
39939,18.9286,118349806,19.0471,19.0714,18.6029
39938,18.9586,99506710,18.8214,18.98,18.7314
39937,18.8671,151861476,18.32,18.8929,18.24
39934,18.1771,99359990,17.9714,18.2786,17.9714
39933,17.9757,124463957,18.0314,18.1429,17.8457
39932,17.8771,114451504,17.8357,18.1214,17.69
39931,17.7003,113722244,17.6214,18.03,17.6086
39930,17.8186,120175476,17.5571,17.8571,17.5229
39927,17.7,135039841,17.8057,17.8771,17.5671
39926,17.9143,235733821,18.0886,18.1714,17.6443
39925,17.3586,227250308,17.5186,17.9071,17.3143
39924,17.3943,117231065,16.9843,17.4486,16.9429
39923,17.2143,116580275,17.39,17.57,17.0229
39920,17.6314,124315697,17.3114,17.75,17.1786
39919,17.35,148303024,17.0271,17.5929,16.97
39918,16.8057,103148111,16.7429,16.8929,16.5371
39917,16.9014,113484664,17.0814,17.1671,16.75
39916,17.1743,97228559,17.1443,17.2829,17
39912,17.0814,132462300,16.9171,17.1429,16.8514
39911,16.6171,113748074,16.49,16.6843,16.3686
39910,16.4286,133882460,16.6471,16.6671,16.3129
39909,16.9214,164155719,16.42,16.9643,16.1829
39906,16.57,158300497,16.3129,16.59,16.2171
39905,16.1014,202481851,15.735,16.3929,15.6829
39904,15.5271,147108264,14.87,15.5714,14.8414
39903,15.0171,142364363,15.0643,15.35,15
39902,14.9271,125643668,14.93,15.0014,14.6586
39899,15.2643,122933267,15.4614,15.5043,15.2
39898,15.6957,153435286,15.4043,15.7114,15.3686
39897,15.2129,161536458,15.3686,15.48,14.8371
39896,15.2144,160153538,15.1943,15.6343,15.0553
39895,15.38,164570889,14.6729,15.4514,14.5357
39892,14.5129,173832242,14.5843,14.73,14.3671
39891,14.5171,124763767,14.55,14.7429,14.3214
39890,14.5029,198944400,14.2729,14.7829,14.2457
39889,14.2371,196633489,13.6057,14.2414,13.5814
39888,13.6314,199275710,13.79,13.9129,13.4543
39885,13.7043,150196035,13.7571,13.8857,13.5729
39884,13.7643,191903658,13.2714,13.7971,13.1429
39883,13.24,211265803,12.83,13.4386,12.7971
39882,12.6611,210609903,12.1243,12.7386,12.0514
39881,11.8729,172664572,12.0257,12.5143,11.7957
39878,12.1857,252464176,12.62,12.6286,11.7614
39877,12.6914,176268943,12.9229,13.1243,12.6357
39876,13.0243,185184916,12.8829,13.2529,12.7786
39875,12.6243,180208824,12.7043,12.9629,12.5543
39874,12.5629,190821317,12.5886,13.0286,12.5243
39871,12.7586,175892553,12.5614,13.0429,12.5243
39870,12.7414,154262896,13.1429,13.2743,12.7086
39869,13.0229,204340911,12.8371,13.2743,12.75
39868,12.8929,188977377,12.4926,12.9843,12.4286
39867,12.4214,188048546,13.0929,13.1429,12.3586
39864,13.0286,187457606,12.7714,13.2,12.7143
39863,12.9486,225369758,13.3386,13.4643,12.8729
39862,13.4814,170427301,13.5786,13.6929,13.2457
39861,13.5043,165083150,13.8386,13.8629,13.4686
39857,14.1657,151509865,14.1414,14.2771,14.0171
39856,14.1814,201814681,13.69,14.25,13.69
39855,13.8314,167746370,13.7671,14.0443,13.6814
39854,13.9757,209533933,14.4757,14.6443,13.8657
39853,14.6443,177365003,14.2857,14.7143,14.2143
39850,14.2457,168558791,13.86,14.2857,13.8571
39849,13.78,183652475,13.2529,13.8929,13.2314
39848,13.3643,200979860,13.3171,13.75,13.3
39847,13.2829,145716034,13.1314,13.34,12.8971
39846,13.0729,139474412,12.7286,13.1429,12.7
39843,12.8757,162829079,13.2286,13.3743,12.8586
39842,13.2857,147435794,13.2986,13.4771,13.2286
39841,13.4571,215327485,13.16,13.5714,13.0714
39840,12.9614,152312766,12.8843,13.0786,12.82
39839,12.8057,173045232,12.6943,12.9957,12.6143
39836,12.6229,189842367,12.4029,12.8386,12.3571
39835,12.6229,346849474,12.5771,12.8571,12.26
39834,11.8329,263382639,11.3414,11.84,11.33
39833,11.1714,226902898,11.7043,11.7143,11.1714
39829,11.7614,261745969,12.0429,12.0543,11.4857
39828,11.9114,457872307,11.51,12.0171,11.4357
39827,12.19,247659934,12.32,12.4643,12.1029
39826,12.53,199057520,12.6057,12.82,12.3357
39825,12.6657,153796556,12.9229,12.9986,12.5071
39822,12.94,136641371,13.3157,13.34,12.8771
39821,13.2429,165691940,12.9186,13.3071,12.8629
39820,13.0014,188235446,13.1157,13.2143,12.8943
39819,13.2886,322269807,13.7071,13.8814,13.1986
39818,13.5114,295313079,13.31,13.74,13.2443
39815,12.9643,186493916,12.2686,13.0057,12.1657
39813,12.1929,151882756,12.2814,12.5343,12.1914
39812,12.3271,241571472,12.4886,12.5786,12.1029
39811,12.3729,171484861,12.36,12.5171,12.1529
39808,12.2586,77073663,12.3771,12.4886,12.1771
39806,12.1486,67864978,12.3057,12.3214,12.0786
39805,12.34,158729808,12.41,12.5529,12.2714
39804,12.2486,211098153,12.86,12.8614,12.0986
39801,12.8571,200379260,12.8486,12.9914,12.6857
39800,12.7757,214053904,12.7586,12.9757,12.6343
39799,12.7371,322891827,13.0043,13.0143,12.5743
39798,13.6329,270637301,13.4257,13.7829,13.25
39797,13.5357,222574447,13.7129,13.7443,13.2857
39794,14.0386,260267638,13.2571,14.1429,13.2186
39793,13.5714,260101878,13.9071,14.4629,13.5471
39792,14.03,234464370,13.9814,14.2129,13.7857
39791,14.2943,300828240,14.0057,14.8,13.8871
39790,14.2457,295986969,13.8971,14.4,13.6857
39787,13.4286,260894768,12.9071,13.4986,12.6943
39786,13.0586,272823192,13.49,13.6014,12.7229
39785,13.7,334651410,12.7714,13.7471,12.6857
39784,13.21,287117476,12.8614,13.2357,12.3571
39783,12.7043,230862519,13.0429,13.1814,12.7033
39780,13.2386,75301403,13.5286,13.5371,13.1229
39778,13.5714,224858127,12.8457,13.6071,12.8357
39777,12.9714,308776603,13.5186,13.53,12.5943
39776,13.2786,360468748,12.1729,13.5414,12.12
39773,11.7971,392046668,11.7043,12.0171,11.3057
39772,11.4986,428763569,12.1771,12.35,11.4286
39771,12.3271,292861538,12.7771,13.0829,12.3157
39770,12.8443,302382171,12.8057,12.9986,12.4086
39769,12.5914,290591997,12.64,12.9357,12.4657
39766,12.8914,350974365,13.3943,13.4271,12.8571
39765,13.7771,463442489,12.8386,13.7771,12.2886
39764,12.8743,293845458,13.2043,13.32,12.8586
39763,13.5386,305980172,13.5443,13.8814,13.18
39762,13.6971,280864234,14.31,14.3429,13.5
39759,14.0343,273709112,14.1771,14.2643,13.6743
39758,14.1571,329509489,14.4357,14.6829,14
39757,14.7571,313994544,15.5586,15.6743,14.7129
39756,15.8557,349631275,15.7129,15.97,15.2386
39755,15.28,264454899,15.1329,15.5857,14.98
39752,15.37,414654784,15.3429,15.8257,15.02
39751,15.8629,409149983,15.4614,16.0271,15.3729
39750,14.9357,487927166,14.4086,15.6486,14.2771
39749,14.2729,407733112,13.6329,14.3571,13.1957
39748,13.1557,301981701,13.5814,13.9471,13.1229
39745,13.7686,397326629,12.9043,13.9857,12.8729
39744,14.0329,418415956,13.7871,14.1786,13.1286
39743,13.8386,561642508,13.91,14.4643,13.2757
39742,13.07,496907469,13.85,13.9857,13.0229
39741,14.0629,386529336,14.2543,14.29,13.3771
39738,13.9143,440238462,14.2286,14.5771,12.2693
39737,14.5557,489081257,14.2529,14.7757,13.1057
39736,13.9929,395504039,14.8343,15.2857,13.9843
39735,14.8686,494854438,16.6086,16.6286,14.7343
39734,15.7514,384649975,14.9357,15.79,14.4314
39731,13.8286,554729026,12.2429,14.2857,12.1429
39730,12.6771,404188521,13.3357,13.6857,12.3714
39729,12.8271,551839846,12.2733,13.7614,12.24
39728,12.7371,469562941,14.3543,14.5,12.7071
39727,14.02,526652508,13.1371,14.1114,12.5057
39724,13.8671,573323692,14.8571,15.2143,13.5214
39723,14.3,402176091,15.43,15.5414,14.2857
39722,15.5886,324046757,15.9886,16.0514,15.3414
39721,16.2371,406771382,15.4643,16.4286,15.1857
39720,15.0371,654877916,17.0886,17.0971,14.37
39717,18.32,281382864,17.8443,18.5429,17.5714
39716,18.8471,250381675,18.5429,19.2557,18.36
39715,18.3871,261674499,18.1814,18.7071,17.8786
39714,18.12,319662166,18.8357,19.4,18.0943
39713,18.7214,213955344,19.9914,20.0357,18.6657
39710,20.13,357663987,20.3714,20.6,19.4729
39709,19.1557,418680276,18.6529,20,17.24
39708,18.2614,299816530,19.7843,19.7871,18.2614
39707,19.9829,299580630,19.1229,20.3571,18.8786
39706,20.0514,229793129,20.29,21.0986,20.0514
39703,21.2771,198030689,21.5586,21.5586,20.9286
39702,21.8071,242589553,21.1686,21.8557,20.8571
39701,21.6586,243263793,21.76,22.1414,21.2571
39700,21.6686,311031163,22.4086,22.8514,21.3986
39699,22.56,261433418,23.51,23.5557,21.6369
39696,22.8829,196548999,22.6557,23.2,22.5214
39695,23.0314,185707606,23.6943,23.9875,22.9729
39694,23.8514,183683415,23.8343,24.0971,23.4286
39693,23.7414,194434788,24.6286,24.7857,23.5714
39689,24.2186,149788565,24.7086,24.7857,24.1486
39688,24.82,107703362,25.04,25.1786,24.6786
39687,24.9528,119143396,24.7586,25.1086,24.5987
39686,24.8057,111348823,24.68,24.9828,24.6586
39685,24.65,121049286,25.1643,25.1757,24.5228
39682,25.2557,109873363,25.1171,25.3571,25.0814
39681,24.8986,134917270,24.9243,25.0643,24.5557
39680,25.12,126718798,24.9676,25.2771,24.8014
39679,24.79,153915766,24.9343,25.2957,24.5443
39678,25.0557,137832351,25.0814,25.4014,24.8314
39675,25.1057,176996663,25.5771,25.6786,25.0071
39674,25.6171,177684343,25.4757,25.7786,25.4057
39673,25.6143,210556213,25.4257,25.7143,25.1286
39672,25.2471,208987793,24.7886,25.6128,24.7871
39671,24.7943,222653337,24.2957,25.2143,24.2386
39668,24.2214,178425574,23.4086,24.2357,23.3929
39667,23.3671,168008730,23.2443,23.7357,23.0714
39666,23.4557,197800459,22.8529,23.9143,22.5714
39665,22.9486,171931322,22.2029,22.9714,22.1171
39664,21.89,147694724,22.3714,22.5571,21.8443
39661,22.38,130755839,22.8429,22.8557,22.25
39660,22.7071,159163178,22.5057,23.1714,22.4257
39659,22.84,181038184,22.54,22.9271,22.2971
39658,22.44,170951881,22.2014,22.7786,21.95
39657,22.0571,195099859,23.1914,23.21,22.0029
39654,23.16,158194517,22.9143,23.2857,22.6643
39653,22.7186,209452873,23.4743,23.6086,22.6357
39652,23.7514,264714109,23.57,24.0528,23.08
39651,23.1457,469122431,21.2857,23.2514,20.9329
39650,23.7557,310129983,23.8428,23.9286,23.0171
39647,23.5929,215647245,24.0743,24.2357,23.5714
39646,24.5443,188662937,24.8714,24.9971,24.4843
39645,24.6871,186930436,24.3143,24.7043,24.0857
39644,24.2343,259847638,24.64,24.82,23.77
39643,24.84,221327816,25.6057,25.6143,24.7257
39640,24.6543,232340220,25.0671,25.3014,24.4286
39639,25.2328,209579153,24.9886,25.3343,24.4814
39638,24.8928,223687237,25.7428,25.8443,24.8771
39637,25.65,222032297,25.0571,25.6714,24.6771
39636,25.0228,204853661,24.7371,25.3043,24.5571
39632,24.3028,130859299,24.2271,24.5957,23.6786
39631,24.0257,209373493,25.0286,25.35,24.0255
39630,24.9543,277547563,23.4614,24.96,23.4286
39629,23.92,170970151,24.3128,24.5714,23.8029
39626,24.2986,259441218,23.7871,24.3671,23.45
39625,24.0371,217047805,24.8671,24.9777,24.0014
39624,25.3414,160818538,24.9443,25.5471,24.84
39623,24.75,155477327,24.6243,25.1114,24.5186
39622,24.7371,161343188,24.9628,25.1257,24.5086
39619,25.0386,221920997,25.6214,25.8571,25
39618,25.8428,197969579,25.5071,26.0486,25.2571
39617,25.5357,202745121,25.8743,26.0286,25.3357
39616,25.9186,224854207,25.4428,25.9986,25.3443
39615,25.2628,262753619,24.4714,25.4143,24.1528
39612,24.6243,336293331,24.52,24.88,23.6157
39611,24.7514,326588948,25.9271,26.0857,24.4571
39610,25.83,240184982,26.3343,26.5714,25.6557
39609,26.52,285075086,25.7871,26.6828,25.5743
39608,25.9443,471402121,26.3986,26.42,25.1071
